0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
海院小区,浦东,107104349202,400,82868元/平米,1987年建/板楼,2室0厅1厨1卫,高楼层 (共6层),48.27㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-08-20,商品房,1988-08-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101255970





查询房管备案记录",,,
水塘小区,普陀,107104362502,388,63953元/平米,1988年建/板楼,2室1厅1厨1卫,高楼层 (共7层),60.67㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,2021-08-23,商品房,2012-04-26,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101272222





查询房管备案记录",,,
梅陇一村,闵行,107104361096,475,61882元/平米,1994年建/板楼,2室1厅1厨1卫,高楼层 (共6层),76.76㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-22,商品房,2005-03-29,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101272261





查询房管备案记录",,,
明昌公寓,杨浦,107104363963,600,72693元/平米,1993年建/塔楼,3室0厅1厨1卫,低楼层 (共24层),82.54㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯八户,有,2021-08-23,商品房,2003-11-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101287757





查询房管备案记录",,,
曹江公寓,嘉定,107104362172,435,49281元/平米,2006年建/板楼,2室2厅1厨1卫,高楼层 (共6层),88.27㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,2021-08-23,商品房,2009-06-24,普通住宅,满五年,共有,有抵押 240万元 客户偿还,已上传房本照片,"码
202100835139





查询房管备案记录",,,
东方知音苑,浦东,107104370991,1410,111799元/平米,2002年建/板楼,3室2厅1厨2卫,低楼层 (共7层),126.12㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,2021-08-25,商品房,2002-09-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101278793





查询房管备案记录",,,
绿地翠府名邸,崇明,107104359606,245,27700元/平米,未知年建/暂无数据,2室2厅1厨1卫,高楼层 (共12层),88.45㎡,平层,暂无数据,暂无数据,南 北,未知结构,精装,一梯两户,暂无数据,2021-08-22,商品房,2016-08-25,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101252997





查询房管备案记录",,,
明珠花苑(崇明),崇明,107104357660,266,13465元/平米,2004年建/板楼,4室3厅1厨2卫,高楼层 (共6层),197.56㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-08-22,商品房,2005-07-15,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101293022





查询房管备案记录",,,
广海花园,闵行,107104363199,639,82050元/平米,1997年建/板楼,2室1厅1厨1卫,低楼层 (共6层),77.88㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,2021-08-23,商品房,2013-08-08,普通住宅,满五年,非共有,有抵押,已上传房本照片,"码
202101267023





查询房管备案记录",,,
同盛嘉园,宝山,107104359402,400,43408元/平米,2008年建/板楼,2室2厅1厨1卫,低楼层 (共11层),92.15㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2021-08-22,商品房,2013-12-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101263614





查询房管备案记录",,,
梅岭苑,普陀,107104360586,735,69465元/平米,1999年建/塔楼,2室2厅1厨1卫,高楼层 (共23层),105.81㎡,平层,暂无数据,塔楼,东,钢混结构,简装,两梯八户,有,2021-08-22,商品房,2015-08-21,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101262851





查询房管备案记录",,,
青南小区,闵行,107104382264,510,87932元/平米,1985年建/板楼,2室1厅1厨1卫,高楼层 (共5层),58㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-08-28,商品房,2003-02-05,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101296105





查询房管备案记录",,,
辰凯花苑,金山,107104352780,180,18750元/平米,1998年建/板楼,3室2厅1厨1卫,高楼层 (共6层),96㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-21,商品房,2008-12-03,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101266115





查询房管备案记录",,,
欣兰苑,浦东,107104371481,305,22412元/平米,2007年建/板楼,3室2厅1厨2卫,高楼层 (共6层),136.09㎡,平层,121.28㎡,板楼,南,钢混结构,简装,一梯两户,无,2021-08-25,动迁安置房,2008-06-19,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101281002





查询房管备案记录",,,
金康花苑,金山,107104356118,170,13697元/平米,2009年建/板楼,3室1厅1厨1卫,低楼层 (共6层),124.12㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,一梯两户,无,2021-08-21,商品房,2012-09-24,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101318951





查询房管备案记录",,,
静安新城四区,闵行,107104353561,496,76296元/平米,1998年建/板楼,2室1厅1厨1卫,高楼层 (共6层),65.01㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021-08-21,商品房,2016-11-04,普通住宅,满两年,非共有,无抵押,已上传房本照片,"码
202101257577





查询房管备案记录",,,
吉浦路615弄,宝山,107104357711,253,49347元/平米,1992年建/板楼,2室1厅1厨1卫,高楼层 (共6层),51.27㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-08-22,商品房,2015-05-03,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101261566





查询房管备案记录",,,
环城新村,松江,107104354282,333,25418元/平米,2004年建/板楼,3室2厅1厨2卫,高楼层 (共6层),131.01㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-21,商品房,2010-01-12,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101287888





查询房管备案记录",,,
合阳小区,普陀,107104364166,355,66380元/平米,1986年建/板楼,2室1厅0厨1卫,中楼层 (共6层),53.48㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,2021-08-23,商品房,2016-08-01,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101299531





查询房管备案记录",,,
仁和都市花园,浦东,107104358161,855,102359元/平米,2018年建/板楼,2室2厅1厨1卫,中楼层 (共18层),83.53㎡,平层,83.53㎡,板楼,南,钢混结构,精装,两梯三户,有,2021-08-22,商品房,2018-01-27,普通住宅,满两年,非共有,有抵押 140万元 正常贷款 业主自还,已上传房本照片,"码
202101260552





查询房管备案记录",,,
艺泰安邦,浦东,107104354511,288,31824元/平米,2013年建/板楼,3室2厅1厨1卫,低楼层 (共18层),90.5㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,2021-08-21,商品房,2016-09-25,普通住宅,满两年,共有,无抵押,已上传房本照片,"码
202100792420





查询房管备案记录",,,
九亭明珠苑(公寓),松江,107104371662,498,44664元/平米,2006年建/板楼,2室2厅1厨1卫,中楼层 (共18层),111.5㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,2021-08-25,商品房,2012-06-16,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101277922





查询房管备案记录",,,
浦江世博家园十五街坊,闵行,107104358560,446,58362元/平米,2006年建/板楼,2室1厅1厨1卫,高楼层 (共5层),76.42㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,2021-08-22,动迁安置房,2007-01-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101261879





查询房管备案记录",,,
蔷薇新村,闵行,107104383179,345,51663元/平米,1995年建/板楼,2室1厅1厨1卫,高楼层 (共6层),66.78㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,2021-08-28,商品房,2004-06-06,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101296438





查询房管备案记录",,,
石泉苑,普陀,107104392473,320,66021元/平米,1998年建/板楼,1室1厅1厨1卫,高楼层 (共7层),48.47㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-08-31,商品房,2013-03-13,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101303751





查询房管备案记录",,,
海岛星城,崇明,107104365676,198,18638元/平米,2008年建/板楼,3室2厅1厨1卫,低楼层 (共6层),106.24㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-08-24,商品房,2016-03-18,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101282302





查询房管备案记录",,,
云松翠庭,浦东,107104363684,260,20904元/平米,2008年建/板楼,3室2厅1厨1卫,低楼层 (共11层),124.38㎡,平层,123㎡,板楼,南,钢混结构,简装,一梯两户,有,2021-08-23,商品房,2009-12-21,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101273579





查询房管备案记录",,,
南方新村,闵行,107104382066,288,72127元/平米,1993年建/板楼,1室1厅1厨1卫,高楼层 (共6层),39.93㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,无,2021-08-28,商品房,2016-08-20,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100462442





查询房管备案记录",,,
梅园一街坊,浦东,107104355517,640,121905元/平米,1984年建/板楼,2室0厅1厨1卫,低楼层 (共6层),52.5㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-08-21,商品房,2010-08-25,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101274826





查询房管备案记录",,,
水清一村,闵行,107104391003,500,71974元/平米,1994年建/板楼,2室1厅1厨1卫,低楼层 (共6层),69.47㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-30,商品房,2009-07-06,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101305568





查询房管备案记录",,,
新城明月苑,崇明,107104362098,260,20541元/平米,2012年建/板楼,3室2厅1厨2卫,低楼层 (共6层),126.58㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,一梯两户,暂无数据,2021-08-23,商品房,2015-10-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101264178





查询房管备案记录",,,
富特三村,浦东,107104359129,393,53557元/平米,1994年建/板楼,3室1厅1厨1卫,高楼层 (共6层),73.38㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,2021-08-22,商品房,2013-03-06,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101261788





查询房管备案记录",,,
建德国际公寓,杨浦,107104350660,1039,96374元/平米,2007年建/板楼,2室2厅1厨2卫,低楼层 (共11层),107.81㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,有,2021-08-20,商品房,2011-05-26,普通住宅,满五年,非共有,有抵押 400万元 业主自还,已上传房本照片,"码
202101257318





查询房管备案记录",,,
阳光苑民耀路97弄,浦东,107104358437,345,40117元/平米,1994年建/板楼,2室2厅1厨1卫,中楼层 (共6层),86㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯四户,无,2021-08-22,商品房,2011-09-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101287301





查询房管备案记录",,,
三盛颐景园(公寓),松江,107104373038,390,41770元/平米,2007年建/板楼,2室2厅1厨1卫,低楼层 (共9层),93.37㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,有,2021-08-26,商品房,2012-03-24,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101294702





查询房管备案记录",,,
宝钢四村,宝山,107104372146,285,47900元/平米,1994年建/板楼,2室1厅1厨1卫,中楼层 (共6层),59.5㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021-08-26,商品房,2001-09-03,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101281383





查询房管备案记录",,,
汇成五村,徐汇,107104387809,368,89538元/平米,1994年建/板楼,1室1厅1厨1卫,低楼层 (共6层),41.1㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,2021-08-30,商品房,2016-01-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101299098





查询房管备案记录",,,
联丰二期,浦东,107104396185,540,76164元/平米,1998年建/板楼,2室1厅1厨1卫,中楼层 (共6层),70.9㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,2021-09-01,商品房,2000-03-27,普通住宅,满五年,共有,暂无数据,已上传房本照片,"码
202100583096





查询房管备案记录",,,
合生江湾国际公寓,杨浦,107104359690,1210,107213元/平米,2010年建/板楼,2室1厅1厨1卫,低楼层 (共11层),112.86㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,2021-08-22,商品房,2015-07-28,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101267223





查询房管备案记录",,,
新梅公寓一期,闵行,107104354183,730,62894元/平米,1999年建/板楼,3室2厅1厨1卫,高楼层 (共7层),116.07㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,2021-08-21,商品房,2012-05-21,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101258468





查询房管备案记录",,,
双宝小区,虹口,107104394972,510,84201元/平米,1988年建/塔楼,2室1厅1厨1卫,低楼层 (共18层),60.57㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯九户,有,2021-09-01,商品房,2016-06-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100965583





查询房管备案记录",,,
甘霖坊,崇明,107104398419,160,18568元/平米,2007年建/板楼,2室2厅1厨1卫,中楼层 (共6层),86.17㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,2021-09-01,商品房,2010-01-19,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101313132





查询房管备案记录",,,
香楠小区,浦东,107104360678,460,68149元/平米,1995年建/板楼,2室1厅1厨1卫,高楼层 (共6层),67.5㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-22,商品房,2010-11-16,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101298533





查询房管备案记录",,,
新江湾城雍景苑,杨浦,107104355974,1860,99732元/平米,2008年建/板楼,4室2厅1厨2卫,低楼层 (共6层),186.5㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2021-08-21,商品房,2008-05-14,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101267159





查询房管备案记录",,,
万业紫辰苑,宝山,107104375283,470,50027元/平米,2010年建/板楼,2室1厅1厨2卫,低楼层 (共12层),93.95㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,2021-08-26,商品房,2011-07-10,普通住宅,满五年,共有,有抵押 80万元 中信银行 客户偿还,已上传房本照片,"码
202101286059





查询房管备案记录",,,
盛华景苑,徐汇,107104365993,710,79127元/平米,2013年建/板楼,2室2厅1厨1卫,低楼层 (共28层),89.73㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,2021-08-24,动迁安置房,2014-02-20,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101272431





查询房管备案记录",,,
辰凯紫薇苑,金山,107104374939,248,20370元/平米,2003年建/板楼,3室2厅1厨2卫,低楼层 (共6层),121.75㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,无,2021-08-26,商品房,2004-02-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101285521





查询房管备案记录",,,
临港海滨国际花园,浦东,107104358491,275,31240元/平米,2011年建/板楼,2室2厅1厨1卫,中楼层 (共13层),88.03㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,2021-08-22,商品房,2016-01-06,普通住宅,满五年,共有,有抵押 30万元 业主自还,已上传房本照片,"码
202101266787





查询房管备案记录",,,
荷风翠庭,浦东,107104358440,185,22664元/平米,2009年建/板楼,2室2厅1厨1卫,高楼层 (共6层),81.63㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,一梯两户,无,2021-08-22,商品房,2011-05-12,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101261380





查询房管备案记录",,,
龙柏五村,闵行,107104365871,455,68794元/平米,1996年建/板楼,2室1厅0厨1卫,高楼层 (共6层),66.14㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-08-24,商品房,2002-12-28,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101287440





查询房管备案记录",,,
培花久远公寓,浦东,107104364969,310,65305元/平米,1998年建/板楼,1室1厅1厨1卫,高楼层 (共6层),47.47㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-08-23,商品房,2013-11-19,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101277275





查询房管备案记录",,,
花苑村紫竹园,徐汇,107104357404,525,91848元/平米,1990年建/板楼,2室1厅1厨1卫,高楼层 (共6层),57.16㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,2021-08-22,商品房,2016-02-21,普通住宅,满五年,共有,有抵押 100万元 业主自还,已上传房本照片,"码
202101261702





查询房管备案记录",,,
上大东村,静安,107104375744,290,65686元/平米,1993年建/板楼,1室1厅1厨1卫,高楼层 (共6层),44.15㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯四户,无,2021-08-27,商品房,2000-05-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101289131





查询房管备案记录",,,
海天景苑,崇明,107104381861,150,18957元/平米,未知年建/暂无数据,1室2厅1厨1卫,低楼层 (共8层),79.13㎡,平层,暂无数据,暂无数据,南 北,未知结构,毛坯,一梯两户,暂无数据,2021-08-28,商品房,2017-12-05,普通住宅,满两年,共有,无抵押,已上传房本照片,"码
202101290986





查询房管备案记录",,,
莘南花苑一村,闵行,107104369988,760,72093元/平米,1997年建/板楼,3室1厅1厨1卫,高楼层 (共6层),105.42㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-08-25,商品房,2019-04-12,普通住宅,满两年,共有,无抵押,已上传房本照片,"码
202101281611





查询房管备案记录",,,
丰舍西苑,浦东,107104353790,520,48024元/平米,1994年建/板楼,3室2厅1厨1卫,高楼层 (共6层),108.28㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-08-21,商品房,2016-06-15,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101257031





查询房管备案记录",,,
广远新村,杨浦,107104400588,260,60691元/平米,1984年建/板楼,1室0厅1厨1卫,高楼层 (共6层),42.84㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-09-02,商品房,2016-05-13,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202101335562





查询房管备案记录",,,
丽都华庭,浦东,107104358774,260,30226元/平米,2006年建/板楼,2室2厅1厨1卫,低楼层 (共13层),86.02㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-08-22,商品房,2017-01-20,普通住宅,满两年,非共有,无抵押,已上传房本照片,"码
202101276246





查询房管备案记录",,,
控江路680弄,杨浦,107104352734,325,78484元/平米,1978年建/板楼,1室1厅1厨1卫,中楼层 (共5层),41.41㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-08-21,商品房,2000-09-09,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101257179





查询房管备案记录",,,
古北新城,闵行,107104376259,850,75268元/平米,1996年建/塔楼,3室1厅1厨1卫,高楼层 (共25层),112.93㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-08-27,商品房,2003-11-23,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100570856





查询房管备案记录",,,
凯旋一村,徐汇,107104393380,730,137038元/平米,1989年建/板楼,2室1厅1厨1卫,高楼层 (共6层),53.27㎡,平层,43㎡,板楼,南 北,砖混结构,精装,一梯三户,无,2021-08-31,商品房,1997-09-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101305871





查询房管备案记录",,,
碧桂园天悦,浦东,107001085727,700,30985元/平米,2009年建/板楼,5室3厅1厨3卫,高楼层 (共13层),225.92㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,2017-06-25,商品房,2009-11-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100747604





查询房管备案记录",,,
住友名人花园,浦东,107103789107,1160,99657元/平米,2000年建/板楼,3室2厅1厨2卫,高楼层 (共6层),116.4㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-03-31,商品房,2015-07-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100648765





查询房管备案记录",,,
浦江颐城晶寓（北区）,闵行,107103956612,1260,72799元/平米,2014年建/板楼,3室2厅1厨2卫,低楼层 (共7层),173.08㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2021-05-09,商品房,2018-11-15,普通住宅,满两年,共有,无抵押,已上传房本照片,"码
202100870604





查询房管备案记录",,,
竹园高层,浦东,107104032509,1150,75105元/平米,1993年建/塔楼,3室2厅1厨2卫,低楼层 (共26层),153.12㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯五户,有,2021-05-30,商品房,1996-12-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100928615





查询房管备案记录",,,
洛川中路1100弄,静安,107103786213,450,89109元/平米,1985年建/板楼,2室0厅1厨1卫,高楼层 (共6层),50.5㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯四户,无,2021-03-30,商品房,2000-07-24,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100761149





查询房管备案记录",,,
呼玛三村,宝山,107103709556,646,50975元/平米,2002年建/板楼,3室2厅1厨2卫,高楼层 (共6层),126.73㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-03-15,商品房,2003-05-28,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100545356





查询房管备案记录",,,
一品漫城(一期)(公寓),闵行,107103980196,1450,58803元/平米,2008年建/板楼,4室2厅1厨3卫,低楼层 (共13层),246.59㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,2021-05-16,商品房,2013-12-09,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100865859





查询房管备案记录",,,
洛川中路901弄,静安,107103896630,390,102363元/平米,1988年建/板楼,1室1厅1厨1卫,高楼层 (共6层),38.1㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,2021-04-25,商品房,2013-12-12,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100803411





查询房管备案记录",,,
嘉城幸福港,嘉定,107102130213,595,49925元/平米,2005年建/板楼,3室2厅1厨2卫,低楼层 (共14层),119.18㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2020-01-03,商品房,2006-01-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100866196





查询房管备案记录",,,
心族公寓,静安,107104197559,579,99845元/平米,1996年建/板楼,1室1厅1厨1卫,高楼层 (共6层),57.99㎡,平层,暂无数据,板楼,西南,砖混结构,精装,一梯两户,无,2021-07-10,商品房,2010-12-29,普通住宅,满五年,共有,有抵押 10万元 建设银行 业主自还,已上传房本照片,"码
202101066068





查询房管备案记录",,,
尚浦名邸,杨浦,107104191769,2748,110362元/平米,2015年建/板楼,3室3厅1厨3卫,低楼层 (共23层),249㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,2021-07-08,商品房,2016-09-18,普通住宅,满两年,共有,有抵押 300万元 业主自还,已上传房本照片,"码
202101064704





查询房管备案记录",,,
三湘未来海岸,杨浦,107103977116,1680,81160元/平米,2013年建/板楼,3室3厅1厨2卫,低楼层 (共10层),207㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,有,2021-05-15,商品房,2015-03-18,普通住宅,满五年,非共有,有抵押 300万元 300 客户偿还,已上传房本照片,"码
202100842794





查询房管备案记录",,,
馨华苑,宝山,107103739209,1350,69420元/平米,2001年建/板楼,6室3厅1厨3卫,高楼层 (共11层),194.47㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2021-03-21,商品房,2002-04-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100583140





查询房管备案记录",,,
贵峰苑,闵行,107104239990,765,51795元/平米,2002年建/板楼,5室2厅1厨3卫,高楼层 (共6层),147.7㎡,复式,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-07-21,商品房,2016-06-17,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101081794





查询房管备案记录",,,
莲溪三村,浦东,107103991898,680,60758元/平米,1997年建/板楼,3室2厅1厨1卫,高楼层 (共6层),111.92㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2021-05-19,商品房,2011-09-27,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100881190





查询房管备案记录",,,
锦绣花木公寓,浦东,107103731270,1150,86156元/平米,2007年建/板楼,3室2厅1厨2卫,低楼层 (共14层),133.48㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,2021-03-20,商品房,2008-01-29,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100601966





查询房管备案记录",,,
星河世纪城,普陀,107102561662,753,75717元/平米,2008年建/板楼,3室2厅1厨1卫,低楼层 (共24层),99.45㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,2020-05-21,商品房,2009-07-22,普通住宅,满五年,共有,有抵押 16万元 农业银行 业主自还,已上传房本照片,"码
202100560952





查询房管备案记录",,,
九州公寓,杨浦,107104161584,1400,79891元/平米,1996年建/塔楼,4室2厅1厨2卫,中楼层 (共19层),175.24㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-06-30,商品房,2012-02-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202101019763





查询房管备案记录",,,
保利叶语(别墅),宝山,107103522685,2350,91981元/平米,2013年建/板楼,7室3厅1厨4卫,低楼层 (共1层),255.49㎡,暂无数据,南 北,钢混结构,毛坯,联排,2021-01-20,商品房,2016-01-27,别墅,满五年,共有,无抵押,已上传房本照片,"码
202101203225





查询房管备案记录",,,,,,
飞虹北村,金山,107103946167,135,11740元/平米,1999年建/板楼,3室2厅1厨2卫,高楼层 (共6层),115㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,2021-05-07,商品房,2017-04-05,普通住宅,满两年,共有,有抵押,已上传房本照片,"码
202100814631





查询房管备案记录",,,
钻石公寓,长宁,107103829651,1190,90653元/平米,1992年建/板楼,3室1厅1厨2卫,中楼层 (共6层),131.27㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,2021-04-09,商品房,2013-09-23,普通住宅,满五年,非共有,有抵押 450万元 招商银行,已上传房本照片,"码
202100686502





查询房管备案记录",,,
佘山珑原,松江,107104092021,1800,50048元/平米,2012年建/板楼,6室2厅2厨3卫,低楼层 (共3层),359.66㎡,暂无数据,南,钢混结构,精装,暂无数据,2021-06-12,商品房,2016-08-04,别墅,满五年,共有,无抵押,已上传房本照片,"码
202100940380





查询房管备案记录",,,,,,
爱家亚洲花园一期,浦东,107103586476,1230,88141元/平米,2004年建/板楼,3室2厅1厨2卫,低楼层 (共26层),139.55㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,2021-02-18,商品房,2013-07-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,"码
202100564890





查询房管备案记录",,,
工汇花苑,普陀,107104140009,692,58397元/平米,1998年建/塔楼,3室2厅1厨1卫,低楼层 (共18层),118.5㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯七户,有,2021-06-25,商品房,2000-03-28,普通住宅,满五年,共有,无抵押,已上传房本照片,"码
202100989946





查询房管备案记录",,,
