,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
1903,beijing,金隅悦和园,116.545123074739,39.96310811219161,朝阳,101112163810,4100000.0,52343,Low,78.33,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2013,2,2,1,1
1904,beijing,北环里小区,116.23466662438794,40.23323801736612,昌平,101112200679,3040000.0,37333,Middle,81.43,Flat,Plate,Mixed,Hardcover,No,2005,2,1,1,1
1905,beijing,石佛营西里小区,116.50515225242812,39.939379646824015,朝阳,101110687813,4300000.0,58776,Top ,73.16,Flat,Plate,Mixed,Hardcover,No,1994,3,1,1,1
1906,beijing,期颐百年,116.34436185428062,39.81322401044301,丰台,101111248199,3830000.0,45858,Middle,83.52,Flat,Plate,Steel/Concrete,Simplicity,Yes,2012,2,1,1,1
1907,beijing,今典花园,116.36635964943952,39.959313279476234,海淀,101112259755,9500000.0,97406,High,97.53,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,3,1,1,1
1908,beijing,大西洋新城E区,116.47284649137278,40.000658212249306,朝阳,101111920252,8150000.0,98896,Top ,82.41,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,2,1,1,1
1909,beijing,天畅园,116.42242029123128,40.04124595956638,朝阳,101112477849,8000000.0,62549,High,127.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,2,1,2
1910,beijing,中景未山赋,116.30307699066977,39.89028255306948,丰台,101112494495,17500000.0,94051,Middle,186.07,Flat,Plate,Steel/Concrete,Rough,Yes,2011,4,2,1,2
1911,beijing,普惠南里,116.31280896307321,39.91780208980738,海淀,101111740906,6660000.0,116843,High,57,Flat,Plate,Mixed,Hardcover,No,1983,2,1,1,1
1912,beijing,北辰福第六号院,116.55828396910458,39.910260068704346,朝阳,101112353908,4450000.0,53486,Low,83.2,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,2,1,1,1
1913,beijing,梵谷水郡,116.51334839190116,39.96659409713264,朝阳,101112304853,5240000.0,65223,High,80.34,Flat,Tower,Steel/Concrete,Simplicity,Yes,2005,2,1,1,1
1914,beijing,嘉多丽园,116.46555072351238,39.87430233573974,朝阳,101112465382,7160000.0,63084,Middle,113.5,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,2,1,1,2
1915,beijing,朝阳雅筑,116.52982448275131,39.929435878793406,朝阳,101111677541,8850000.0,65986,Middle,134.12,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
1916,beijing,国美第一城2号院,116.51820939250729,39.94012184232057,朝阳,101112042269,8990000.0,61698,High,145.71,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,3,1,1,2
1917,beijing,世华水岸F区,116.43139984293956,39.84222634928241,丰台,101111767686,7380000.0,69095,Middle,106.81,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,2,2,1,1
1918,beijing,清上园,116.33671368116869,40.046052862034465,海淀,101112160821,10890000.0,75610,High,144.03,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2003,3,2,1,2
1919,beijing,金都杭城东区,116.50714298726878,39.90623410958942,朝阳,101112184056,7850000.0,88143,High,89.06,Flat,Plate,Steel/Concrete,Hardcover,Yes,2009,2,2,1,1
1920,beijing,左家庄西街,116.44679228270047,39.95652959333853,朝阳,101112176910,3990000.0,62825,Middle,63.51,Flat,Plate,Mixed,Hardcover,No,1994,2,1,1,1
1921,beijing,方舟苑三期,116.47003901716245,39.98440106893172,朝阳,101111866381,9950000.0,67688,Low,147,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,3,1,1,2
1922,beijing,翡翠公园,116.3268299849646,39.77354406377935,昌平,101112001311,6980000.0,62139,Low,112.33,Flat,Plate,Steel/Concrete,Hardcover,Yes,2018,3,2,1,2
1923,beijing,鸿坤理想城礼域府,116.3486631207235,39.79953778601924,大兴,101112206131,5290000.0,56271,Middle,94.01,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2012,2,1,1,1
1924,beijing,金汉绿港三区,116.6662403490216,40.14219885877206,顺义,101112068637,5150000.0,40680,Middle,126.6,Flat,Plate,Steel/Concrete,Simplicity,Yes,2009,3,2,1,2
1925,beijing,展春园,116.34916680062295,39.9941585867882,海淀,101112245833,6250000.0,99523,First Floor ,62.8,Flat,Plate,Mixed,Simplicity,No,1985,3,1,1,1
1926,beijing,静馨嘉苑,116.4516721728749,39.85556121601985,丰台,101112230450,3480000.0,56157,Low,61.97,Flat,Plate,Steel/Concrete,Hardcover,Yes,2002,1,1,1,1
1927,beijing,融域嘉园,116.37306747634364,40.022996229517084,朝阳,101112260244,10680000.0,102594,Middle,104.1,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,2,2,1,1
1928,beijing,天通西苑三区,116.41581621861357,40.08336605392773,昌平,101112255268,5350000.0,32464,Low,164.8,Flat,Plate,Steel/Concrete,Rough,Yes,2004,3,2,1,2
1929,beijing,八里庄北里,116.29813002222632,39.9355321047653,海淀,101112138451,5730000.0,107707,First Floor ,53.2,Flat,Plate,Mixed,Hardcover,No,1997,2,1,1,1
1930,beijing,广顺园,116.45009429924662,39.87261763212972,朝阳,101112306147,6130000.0,67393,Middle,90.96,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,2,1,1,1
1931,beijing,中国铁建原香漫谷,116.40051681815093,39.95463116092066,房山,101111720387,2180000.0,23943,Low,91.05,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,3,2,1,1
1932,beijing,万年花城三期,116.32928011324307,39.84508243794947,丰台,101111467234,8700000.0,68841,Low,126.38,Flat,Plate,Steel/Concrete,Simplicity,Yes,2006,3,1,1,2
1933,beijing,玉璟园,116.46162009792293,39.770641858968254,大兴,101112426459,5620000.0,40549,Middle,138.6,Flat,Plate,Brick/Concrete,Simplicity,No,2005,4,2,1,2
1934,beijing,望京西园一区,116.48010893209874,40.010317093256624,朝阳,101112341737,6650000.0,71885,Middle,92.51,Flat,Plate,Mixed,Hardcover,No,1997,2,2,1,1
1935,beijing,光大名筑,116.4272840765845,39.99979190330136,朝阳,101112326296,14700000.0,108001,Middle,136.11,Flat,Plate,Steel/Concrete,Simplicity,Yes,2004,3,1,1,2
1936,beijing,风度柏林,116.48234104162995,39.89530927794706,朝阳,101112367324,7700000.0,91711,Middle,83.96,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
1937,beijing,青年汇佳园,116.5194385439366,39.92869031586396,朝阳,101112062918,9180000.0,75868,Low,121,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,3,2,1,2
1938,beijing,富力城B区,116.46563202016104,39.904224050231754,朝阳,101112317489,15600000.0,112029,Middle,139.25,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,3,1,1,2
1939,beijing,政馨园一区,116.43857110565627,39.8546034610622,丰台,101112153910,4830000.0,53019,High,91.1,Duplex,Plate & Tower,Steel/Concrete,Hardcover,Yes,2003,2,2,1,2
1940,beijing,国美第一城3号院,116.52147051100017,39.93969283176998,朝阳,101112064784,5650000.0,69198,Middle,81.65,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
1941,beijing,金汉绿港四区,116.6689402960624,40.14291745982546,顺义,101112484563,5200000.0,43001,High,120.93,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2010,3,1,1,2
1942,beijing,长阳半岛怡和路1号院,116.21287597847964,39.76795409352693,房山,101112408280,4560000.0,46707,Low,97.63,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,3,1,1,1
1943,beijing,方庄6号,116.45029201628935,39.86537907171006,丰台,101111507703,7180000.0,71026,Middle,101.09,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,2
1944,beijing,首座御园二区二期,116.37290452372412,39.75531946493103,大兴,101111924314,2830000.0,31216,Middle,90.66,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2015,2,1,1,1
1945,beijing,青塔秀园,116.26919964412471,39.89731849380994,丰台,101111240243,3550000.0,56305,Middle,63.05,Flat,Tower,Steel/Concrete,Simplicity,Yes,1996,2,1,1,1
1946,beijing,莲花池西路23号,116.31136502679648,39.89868263983235,丰台,101112221398,6800000.0,80274,Low,84.71,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,1998,3,1,1,1
1947,beijing,世茂维拉,116.18407298009937,39.75002597358078,房山,101112233781,2000000.0,33267,High,60.12,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2015,1,1,1,1
1948,beijing,天通西苑二区,116.41863515520221,40.0772758428414,昌平,101111230370,4580000.0,37077,High,123.53,Flat,Plate,Mixed,Simplicity,Yes,2003,2,2,1,2
1949,beijing,富河园,116.66024460889525,39.932520126182595,通州,101111482403,3850000.0,36741,Middle,104.79,Flat,Plate,Mixed,Simplicity,No,1998,2,1,1,1
1950,beijing,瀛海家园瑞园E区,116.44457834409315,39.76725237737595,大兴,101111454686,2950000.0,34399,First Floor ,85.76,Flat,Plate,Steel/Concrete,Simplicity,Yes,2014,2,1,1,1
1951,beijing,妇联小区,116.55225202726618,39.920903051288256,朝阳,101112405664,3490000.0,53751,Low,64.93,Flat,Tower,Steel/Concrete,Hardcover,Yes,1995,2,1,1,1
1952,beijing,西辛南区,116.64964442421642,40.140458134375834,顺义,101110953129,2920000.0,34341,High,85.03,Flat,Plate,Mixed,Hardcover,No,1994,2,2,1,2
1953,beijing,林校中里,116.3502332689244,39.72692070844148,大兴,101108565224,2890000.0,26804,High,107.82,Flat,Plate,Mixed,Simplicity,No,2004,2,1,1,1
1954,beijing,港馨家园东区,116.69841100492823,40.11079989857959,顺义,101110984979,3290000.0,29550,Middle,111.34,Flat,Tower,Steel/Concrete,Simplicity,Yes,2010,3,1,1,1
1955,beijing,天通苑北二区,116.42826870925397,40.082314075312674,昌平,101111334321,4740000.0,37300,High,127.08,Flat,Plate,Steel/Concrete,Simplicity,Yes,2004,2,1,1,2
1956,beijing,大山子北里,116.49389935896573,39.99098351223062,朝阳,101111347270,3060000.0,51891,Middle,58.97,Flat,Plate,Mixed,Rough,No,1979,2,1,1,1
1957,beijing,金融街融汇,116.64719528407402,39.922344884454276,大兴,101111867510,5180000.0,43192,High,119.93,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,3,2,1,2
1958,beijing,益城园,116.37310188144467,39.83939687249272,丰台,101111870740,7150000.0,65778,Middle,108.7,Flat,Plate,Steel/Concrete,Hardcover,No,2002,2,2,1,2
1959,beijing,东阁雅舍,116.65790425355013,39.92609572073172,通州,101112114146,3380000.0,31604,First Floor ,106.95,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,1,1,1
1960,beijing,保利蔷薇,116.44196149031202,39.896418412301266,东城,101112276704,10380000.0,117875,Middle,88.06,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,1
1961,beijing,首经贸中街1号院,116.3311110395335,39.847022091798365,丰台,101111858144,6660000.0,59828,Low,111.32,Flat,Tower,Steel/Concrete,Simplicity,Yes,2005,3,1,1,1
1962,beijing,万科四季花城,116.6431472499544,40.13205337724321,顺义,101111718895,3880000.0,40787,High,95.13,Duplex,Plate & Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,2
1963,beijing,滨河西里北区,116.3456050192759,39.76020805668467,大兴,101111656907,3150000.0,30550,High,103.11,Flat,Plate,Mixed,Simplicity,No,1995,3,1,1,1
1964,beijing,法华南里,116.43418225442616,39.893275298986985,东城,101111960482,11280000.0,105392,Low,107.03,Flat,Plate,Mixed,Simplicity,No,1993,3,2,1,1
1965,beijing,仓南胡同12号院,116.43672059630572,39.93280512636602,东城,101111571987,8700000.0,115831,High,75.11,Flat,Plate,Mixed,Simplicity,No,1990,3,1,1,1
1966,beijing,鑫苑鑫都汇,116.3271399901961,39.69510307840096,大兴,101111454569,3590000.0,40954,Middle,87.66,Flat,Plate,Steel/Concrete,Simplicity,Yes,2015,2,2,1,1
1967,beijing,天通苑东一区,116.44154970706626,40.074520504731524,昌平,101111704330,5750000.0,29358,Middle,195.86,Flat,Tower,Mixed,Simplicity,Yes,2004,3,1,1,2
1968,beijing,石榴园北里小区,116.42790247009756,39.85365476286606,丰台,101112747984,3750000.0,56716,Middle,66.12,Flat,Plate,Mixed,Hardcover,No,1998,2,1,1,1
1969,beijing,地铁楼,116.1934432947045,39.92647557222195,石景山,101112376313,2990000.0,45242,Middle,66.09,Flat,Plate,Mixed,Simplicity,No,1981,3,1,1,1
1970,beijing,西直门外南路,116.34008565056149,39.94197069187688,西城,101112019166,11930000.0,124013,Middle,96.2,Flat,Tower,Mixed,Hardcover,Yes,1985,3,1,1,1
1971,beijing,金隅丽景园,116.61872411974912,39.931887326060846,朝阳,101112314446,3900000.0,56383,Low,69.17,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2009,2,1,1,1
1972,beijing,领秀新硅谷1号院,116.3153190083292,40.06078207448936,海淀,101112142059,11000000.0,77607,First Floor ,141.74,Flat,Plate,Steel/Concrete,Hardcover,Yes,2011,3,2,1,2
1973,beijing,新村四里,116.31594180353926,39.845236928129964,丰台,101112471668,2800000.0,49523,High,56.54,Flat,Plate,Mixed,Simplicity,No,1997,2,1,1,1
1974,beijing,龙锦苑东二区,116.37513277054163,40.091908106983,昌平,101111917151,5690000.0,45729,Middle,124.43,Flat,Plate,Mixed,Simplicity,No,2007,3,1,1,2
1975,beijing,天畅园,116.42242029123128,40.04124595956638,朝阳,101112220843,7680000.0,45598,Top ,168.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,2
1976,beijing,大拐棒胡同,116.38231086038022,39.93199479875953,西城,101112467767,10960000.0,160704,Middle,68.2,Flat,Plate,Mixed,Hardcover,No,1980,3,1,1,1
1977,beijing,日光清城,116.65376297531856,39.90147907090498,通州,101110948991,5250000.0,40407,First Floor ,129.93,Flat,Plate,Steel/Concrete,Hardcover,Yes,2003,3,1,1,2
1978,beijing,天畅园,116.42242029123128,40.04124595956638,朝阳,101111663966,6990000.0,56100,Middle,124.6,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,2,1,1,1
1979,beijing,八里庄北里小区,116.50684169560074,39.9316227239555,朝阳,101112319055,4090000.0,59770,Middle,68.43,Flat,Tower,Steel/Concrete,Simplicity,Yes,1988,2,1,1,1
1980,beijing,光熙家园一期,116.43933502466194,39.96880905265212,朝阳,101112367337,8200000.0,85506,Middle,95.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
1981,beijing,顶秀金石家园,116.43810758001312,39.84245868276178,丰台,101112700409,4450000.0,55294,High,80.48,Flat,Plate,Steel/Concrete,Simplicity,Yes,2013,2,1,1,1
1982,beijing,望园东里,116.29790104415183,39.87389706654615,丰台,101108041132,4800000.0,49587,Middle,96.8,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,3,1,1,1
1983,beijing,陶然北岸,116.39090090681937,39.89010083058022,西城,101112497872,13200000.0,140173,High,94.17,Flat,Tower,Steel/Concrete,Simplicity,Yes,2005,2,2,1,1
1984,beijing,滨河西里,116.34728799464882,39.758068673477716,大兴,101112486719,2690000.0,40306,Low,66.74,Flat,Plate,Mixed,Simplicity,No,1992,2,1,1,1
1985,beijing,泰禾拾景园,116.56139201633856,39.83393910877722,通州,101111466527,7350000.0,57920,High,126.9,Flat,Plate,Steel/Concrete,Hardcover,Yes,2016,3,2,1,2
1986,beijing,新华街三里,116.2982596477114,39.85024724734027,丰台,101112478542,3700000.0,58268,Middle,63.5,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,2,1,1,1
1987,beijing,远洋一方北润园,116.60249326630318,39.90910805980799,朝阳,101111325481,6230000.0,53459,First Floor ,116.54,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2011,3,1,1,2
1988,beijing,珠江罗马嘉园西区,116.51808246193875,39.9313099858983,朝阳,101112416755,5700000.0,59793,Top ,95.33,Flat,Tower,Steel/Concrete,Hardcover,No,2004,2,1,1,1
1989,beijing,时尚街区西区,116.67226052305782,39.887504900181014,通州,101112339740,3600000.0,38586,Middle,93.3,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,3,1,1,1
1990,beijing,刘家窑南里,116.42389764447297,39.866835097008384,丰台,101112431362,4200000.0,60519,Middle,69.4,Flat,Plate,Mixed,Simplicity,No,1989,3,1,1,1
1991,beijing,筑华年,116.4342740612493,40.04218133692054,朝阳,101112458631,10600000.0,79229,High,133.79,Flat,Plate,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
1992,beijing,六铺炕二区,116.39516588171965,39.96074074769877,西城,101112713637,11000000.0,104464,Top ,105.3,Flat,Plate,Mixed,Simplicity,No,1958,3,1,1,1
1993,beijing,百子湾家园二区,116.51910096072595,39.90619405150586,朝阳,101112459541,6200000.0,62792,Middle,98.74,Flat,Plate,Steel/Concrete,Simplicity,Yes,2006,2,1,1,1
1994,beijing,政馨园二区,116.4390234923111,39.85308783633847,丰台,101112440744,3690000.0,54393,Low,67.84,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
1995,beijing,云立方,116.32580016752796,39.68617294810686,大兴,101112314111,3100000.0,39602,Low,78.28,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,2,1,1,1
1996,beijing,首地浣溪谷,116.40897355605242,39.71206641702832,大兴,101112371047,2700000.0,31791,Middle,84.93,Flat,Plate,Steel/Concrete,Simplicity,Yes,2014,2,2,1,1
1997,beijing,黑山东街,116.10707490297271,39.94189234654157,门头沟,101112818623,1500000.0,34444,Middle,43.55,Flat,Plate,Mixed,Simplicity,No,1970,2,1,1,1
1998,beijing,安外花园,116.41739202613917,39.96490552858546,东城,101112802562,6500000.0,127302,Top ,51.06,Flat,Plate,Mixed,Hardcover,No,1979,2,1,1,1
1999,beijing,西马金润一区,116.3910792204631,39.843107065565036,丰台,101111745024,7150000.0,61991,First Floor ,115.34,Flat,Plate,Mixed,Simplicity,No,2006,3,2,1,1
2000,beijing,枣园小区,116.33383416285645,39.75680550735789,大兴,101111680056,3250000.0,34689,Low,93.69,Flat,Plate,Mixed,Simplicity,No,1998,3,2,1,1
2001,beijing,万年花城三期,116.32928011324307,39.84508243794947,丰台,101112744086,7300000.0,77495,High,94.2,Flat,Plate,Steel/Concrete,Simplicity,Yes,2006,2,2,1,1
2002,beijing,西罗园一区,116.40107116248114,39.86400892712814,丰台,101112457849,3220000.0,56641,Low,56.85,Flat,Plate,Mixed,Simplicity,No,1990,2,1,1,1
2003,beijing,京通苑,116.60350098542428,39.91966711064153,朝阳,101111396601,6180000.0,45103,High,137.02,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,2
2004,beijing,皂君东里,116.3453410072865,39.965039631275836,海淀,101112839129,6800000.0,105427,Middle,64.5,Flat,Plate,Mixed,Simplicity,No,1983,2,1,1,1
2005,beijing,力鸿花园,116.44807517795184,39.963021150372036,朝阳,101112774923,8200000.0,90759,Middle,90.35,Flat,Tower,Steel/Concrete,Simplicity,Yes,1998,2,1,1,1
2006,beijing,双槐里,116.37622088800586,39.887872441560425,西城,101112809478,5200000.0,117488,Middle,44.26,Flat,Plate,Mixed,Rough,No,1990,1,1,1,1
2007,beijing,首邑溪谷,116.31665389031701,39.76666310216808,大兴,101110536352,3000000.0,73512,High,40.81,Duplex,Plate & Tower,Steel/Concrete,Simplicity,Yes,2013,2,1,1,2
2008,beijing,国美第一城2号院,116.51820939250729,39.94012184232057,朝阳,101112347486,7450000.0,64817,High,114.94,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
2009,beijing,永泰园,116.35523503400395,40.03997637488187,海淀,101112485263,8500000.0,60598,Middle,140.27,Flat,Plate,Mixed,Simplicity,No,2003,2,1,1,2
2010,beijing,建东苑,116.58934476855364,39.92212804078819,朝阳,101111686827,4500000.0,51230,Middle,87.84,Flat,Plate,Mixed,Hardcover,No,2002,2,1,1,1
2011,beijing,兴隆家园,116.5307869272747,39.91644911872162,朝阳,101110805591,4880000.0,48732,Low,100.14,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,3,1,1,1
2012,beijing,石园北区,116.67084398509914,40.120350089024825,顺义,101112474527,3450000.0,34796,Middle,99.15,Flat,Plate,Mixed,Simplicity,No,1998,3,1,1,1
2013,beijing,华威西里,116.46183847599241,39.878998021823776,朝阳,101112712977,2930000.0,62661,Low,46.76,Flat,Plate,Mixed,Simplicity,No,1994,1,1,1,1
2014,beijing,石韵浩庭,116.48091138841082,39.900885973649046,朝阳,101112367116,9930000.0,92614,First Floor ,107.22,Flat,Plate,Steel/Concrete,Simplicity,Yes,2004,2,2,1,2
2015,beijing,北洼路28号院,116.31119659451335,39.942359720419745,海淀,101112429864,8980000.0,80445,Middle,111.63,Flat,Tower,Steel/Concrete,Hardcover,Yes,1996,2,1,1,1
2016,beijing,七星园,116.21987289536807,39.904484031679665,石景山,101112414874,5850000.0,62129,High,94.16,Flat,Tower,Steel/Concrete,Simplicity,Yes,1996,3,1,1,1
2017,beijing,苇子坑22号院,116.44814704239263,39.849825424483626,丰台,101112316578,3230000.0,56321,Low,57.35,Flat,Plate,Mixed,Hardcover,No,1996,2,1,1,1
2018,beijing,银地家园,116.33650949632627,39.82177131942679,丰台,101112156851,4690000.0,48471,Middle,96.76,Flat,Plate,Steel/Concrete,Simplicity,Yes,2002,2,1,1,1
2019,beijing,北京新天地一期,116.61133340099633,39.91868992136895,朝阳,101112259865,3700000.0,61239,Middle,60.42,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,1,2,1,1
2020,beijing,富力华庭苑东区,116.32171844695172,39.637957602446726,大兴,101111597086,3150000.0,31179,Middle,101.03,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,3,2,1,2
2021,beijing,望京新城,116.4791990384477,40.00422710311743,朝阳,101112089793,7380000.0,76501,High,96.47,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,3,2,1,1
2022,beijing,格林云墅,116.40767101306294,39.71436507938352,大兴,101107536189,2980000.0,33416,Middle,89.18,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,3,1,1,1
2023,beijing,润景公馆,116.11656729729664,39.91629216154045,门头沟,101112795092,3490000.0,39583,Low,88.17,Flat,Plate,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
2024,beijing,华英园,116.2980900476311,39.8213541692284,顺义,101112268436,3100000.0,29808,First Floor ,104,Flat,Plate,Mixed,Simplicity,No,2002,3,1,1,1
2025,beijing,扬州水乡,116.57713967125066,39.8538822799279,朝阳,101112496563,4100000.0,41236,Top ,99.43,Duplex,Plate,Mixed,Simplicity,No,2005,2,1,1,2
2026,beijing,联港嘉园A区,116.30074498956586,39.708765133342524,大兴,101112310383,2650000.0,29202,High,90.75,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2012,2,1,1,1
2027,beijing,苹果社区北区,116.47656853042282,39.905457504365735,朝阳,101112182416,7990000.0,65492,High,122,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,3,1,1,2
2028,beijing,馨港庄园三区,116.67680478114116,40.036827340212305,顺义,101112079835,3100000.0,24270,Middle,127.73,Flat,Plate,Mixed,Hardcover,No,2004,3,2,1,1
2029,beijing,万年花城二期,116.32548297585238,39.852767051320996,丰台,101111389544,5250000.0,63101,Top ,83.2,Flat,Plate,Steel/Concrete,Simplicity,No,2006,2,2,1,1
2030,beijing,国美第一城3号院,116.52147051100017,39.93969283176998,朝阳,101111609160,6090000.0,69386,Low,87.77,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,2,1,1
2031,beijing,十里堡北里,116.51182001490648,39.92839810552587,朝阳,101112716940,1880000.0,34313,Basement,54.79,Flat,Plate,Mixed,Simplicity,No,1988,2,1,1,1
2032,beijing,北沙滩6号院,116.37714254945911,40.01224098136518,朝阳,101112208218,4100000.0,73254,First Floor ,55.97,Flat,Plate,Mixed,Simplicity,No,1990,2,1,1,1
2033,beijing,青岛嘉园,116.33515503127833,39.77712711071801,大兴,101111576869,5790000.0,52045,Middle,111.25,Split-Level,Plate,Mixed,Simplicity,Yes,2003,2,2,1,2
2034,beijing,天通苑北一区,116.42363345282249,40.08074377094799,昌平,101112428216,5490000.0,46641,First Floor ,117.71,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2004,2,2,1,2
2035,beijing,曙光里,116.45855301342023,39.97149705326099,朝阳,101112764349,4980000.0,71966,Middle,69.2,Flat,Plate,Mixed,Simplicity,No,1980,3,1,1,1
2036,beijing,绮霞苑,116.12144150299379,39.93922011487747,门头沟,101112181924,3770000.0,39585,Middle,95.24,Flat,Plate,Mixed,Simplicity,No,2002,3,1,1,1
2037,beijing,马家堡33号院,116.38960393332407,39.86743991327043,丰台,101112359049,4250000.0,59608,Low,71.3,Flat,Plate,Mixed,Simplicity,No,1989,3,1,1,1
2038,beijing,建欣苑二里,116.40225360202392,39.849768299552494,丰台,101112086320,4310000.0,52300,Top ,82.41,Flat,Plate,Mixed,Simplicity,No,2000,2,1,1,1
2039,beijing,干休所家属院,116.23778545128805,40.226369509072875,通州,101111952881,2580000.0,36186,Middle,71.3,Flat,Plate,Mixed,Simplicity,No,1985,3,1,1,1
2040,beijing,京贸国际城,116.69099001327976,39.92485710792502,通州,101112258181,4690000.0,54841,Top ,85.52,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2011,2,2,1,1
2041,beijing,蓝星花园,116.56041358197709,40.09492418069987,顺义,101112084904,4080000.0,39081,Middle,104.4,Flat,Plate,Mixed,Simplicity,No,2000,3,2,1,1
2042,beijing,天通西苑三区,116.41581621861357,40.08336605392773,昌平,101112050484,4790000.0,33207,Middle,144.25,Flat,Tower,Mixed,Hardcover,Yes,2003,3,2,1,2
2043,beijing,朝阳旺角,116.59474142873539,39.91082582715295,朝阳,101111713502,5530000.0,46300,Middle,119.44,Flat,Tower,Steel/Concrete,Simplicity,Yes,2006,3,1,1,2
2044,beijing,万科青青家园,116.58558122778904,39.868649598893654,朝阳,101106479302,6350000.0,35321,Middle,179.78,Duplex,Plate,Mixed,Hardcover,No,2002,3,2,1,3
2045,beijing,鸿业兴园一区,116.31426412816882,39.841944154795385,丰台,101111609152,5490000.0,61734,Middle,88.93,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
2046,beijing,富力尚悦居,116.5943912692476,39.77770478925122,通州,101111182886,4060000.0,35428,Middle,114.6,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,3,1,1,1
2047,beijing,育芳园,116.32518096553994,39.85604310021231,丰台,101112293145,3450000.0,60580,Low,56.95,Flat,Plate,Mixed,Hardcover,No,2004,2,1,1,1
2048,beijing,新华联锦园,116.63605234320605,39.90740816763184,通州,101112151875,3820000.0,45640,High,83.7,Flat,Plate,Mixed,Hardcover,No,2003,2,1,1,1
2049,beijing,东方太阳城,116.72659749623702,40.08389565978827,顺义,101111942910,3490000.0,33182,Middle,105.18,Flat,Plate,Mixed,Hardcover,Yes,2010,2,2,1,1
2050,beijing,双玉中街43号院,116.43004007788912,39.885536295090006,东城,101112485266,6850000.0,111892,Middle,61.22,Flat,Plate,Mixed,Simplicity,No,1990,2,1,1,1
2051,beijing,远洋东方公馆,116.68353389788585,39.89567643116901,通州,101111169217,10800000.0,59947,Low,180.16,Flat,Plate,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
2052,beijing,住总万科橙,116.46601793220815,39.81133854245936,大兴,101110693857,4150000.0,44253,Low,93.78,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,3,2,1,1
