,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
2042,guangzhou,逢源路,113.24609769179791,23.125317607940218,荔湾,108402403414,2380000.0,25966,High,91.66,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,1
2043,guangzhou,雅居乐御宾府,113.23096852023443,23.40979881293682,花都,108402441424,3500000.0,24325,High,143.89,Flat,Tower,Steel/Concrete,Rough,Yes,2009,4,2,1,2
2044,guangzhou,万和苑,113.21980222342687,23.112479044461015,荔湾,108401329482,2580000.0,33291,High,77.5,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,2,1,1,1
2045,guangzhou,桂花岗,113.27072473734583,23.157451152053277,越秀,108402479496,2780000.0,40715,Middle,68.28,Flat,Tower,Steel/Concrete,Simplicity,No,1996,2,1,1,1
2046,guangzhou,南康新村,113.55343235073919,23.111481465097082,黄埔,108402299817,1190000.0,25510,Middle,46.65,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,2,2,1,1
2047,guangzhou,中海橡园国际,113.26499004480259,23.094586043813713,海珠,108402472732,5650000.0,73159,Middle,77.23,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
2048,guangzhou,金湖雅苑,113.34462743332179,23.199488680658373,白云,108401584168,1450000.0,28583,High,50.73,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,1,1,1
2049,guangzhou,天河峰景大厦,113.32873254614185,23.16362690150508,天河,108402507646,4200000.0,49164,High,85.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,1,1,1
2050,guangzhou,松涛北苑,113.31345308806658,23.231903511358443,白云,108402479161,1450000.0,20184,Middle,71.84,Flat,Tower,Steel/Concrete,Simplicity,No,1999,2,2,1,1
2051,guangzhou,艺景明苑,113.20413703296575,23.385020981142873,花都,108402053677,1300000.0,14250,Middle,91.23,Flat,Tower,Steel/Concrete,Hardcover,No,2006,3,1,1,2
2052,guangzhou,卡布奇诺,113.49586111842086,23.170681474928962,白云,108402085735,2380000.0,39300,Middle,60.56,Flat,Plate,Steel/Concrete,Hardcover,Yes,2012,2,2,1,1
2053,guangzhou,小康人家,113.34284753078491,23.0194474369058,荔湾,108401280676,3300000.0,28052,High,117.64,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
2054,guangzhou,环宇花园,113.36042763910103,23.140122013527215,天河,108402276868,5380000.0,53784,High,100.03,Flat,Tower,Steel/Concrete,Hardcover,Yes,1996,3,2,1,2
2055,guangzhou,春庭花园,113.30107461780428,23.220342644678883,白云,108401580577,2100000.0,22115,Low,94.96,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,2,1,1
2056,guangzhou,广工大院,113.30524751638839,23.14037615304962,越秀,108402348933,5600000.0,66108,Low,84.71,Flat,Tower,Steel/Concrete,Hardcover,No,1991,3,1,1,1
2057,guangzhou,南湖半山东苑,113.3506186819186,23.22870970989242,白云,108402482641,2630000.0,25569,Middle,102.86,Flat,Tower,Steel/Concrete,Hardcover,Yes,2005,3,2,1,2
2058,guangzhou,凤凰新村,113.35677997974842,23.155745994062777,海珠,108402277953,2250000.0,30000,Middle,75,Flat,Tower,Steel/Concrete,Simplicity,No,2000,3,1,1,1
2059,guangzhou,名雅苑,113.27822163580743,23.446912834034816,天河,108402271378,8340000.0,80580,Low,103.5,Flat,Tower,Steel/Concrete,Simplicity,No,1994,3,2,1,1
2060,guangzhou,保利悦廷,113.18802143212207,23.382701877252877,花都,108401893142,1480000.0,17365,Low,85.23,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
2061,guangzhou,新康花园,113.59430022091883,23.12176643512491,增城,108400838104,1870000.0,14385,Middle,130,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,3,2,1,2
2062,guangzhou,蓝色康园,113.30954402181065,23.10845112118788,海珠,108402232857,6500000.0,76417,Low,85.06,Flat,Plate,Steel/Concrete,Hardcover,Yes,2005,3,2,1,1
2063,guangzhou,合生湖山国际,113.57203500021696,23.140143032603948,增城,108402287122,1750000.0,19748,High,88.62,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
2064,guangzhou,万和苑,113.21980222342687,23.112479044461015,荔湾,108400813166,1500000.0,26124,Low,57.42,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
2065,guangzhou,中海誉城南苑,113.53881799806328,23.164355043977228,黄埔,108402346727,4100000.0,36451,Middle,112.48,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,2,1,2
2066,guangzhou,昌岗中路,113.2765521350177,23.092423891716575,海珠,108402428064,2280000.0,42617,Low,53.5,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,2,1,1,1
2067,guangzhou,海景中心,113.36156525319848,23.129918146015363,天河,108402512912,4990000.0,60121,Middle,83,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,3,1,1,1
2068,guangzhou,乐得花园,113.28154464754884,23.22897530255749,白云,108402386132,2470000.0,33976,Middle,72.7,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,1
2069,guangzhou,东城雅苑,113.55096344787637,23.112529234844825,黄埔,108402349130,2160000.0,28943,Middle,74.63,Flat,Tower,Steel/Concrete,Hardcover,No,2005,2,2,1,1
2070,guangzhou,嘉逸华庭,113.20180332508215,23.386257222709492,花都,108401287198,1540000.0,14260,High,108,Flat,Tower,Steel/Concrete,Simplicity,No,2005,3,2,1,2
2071,guangzhou,天河星作,113.40975970311509,23.161441868599965,天河,108402202364,5600000.0,62396,High,89.75,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
2072,guangzhou,金碧湾,113.25901810977422,23.096848220935797,海珠,108402132982,7380000.0,72839,Middle,101.32,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,3,2,2,2
2073,guangzhou,荔新苑,113.44183190472724,22.959908782617553,番禺,108402417809,1480000.0,16574,Middle,89.3,Flat,Tower,Steel/Concrete,Simplicity,Unknown,1996,3,1,1,2
2074,guangzhou,康裕大厦,113.36114754113648,22.9509963867076,番禺,108402366977,2450000.0,21736,Middle,112.72,Flat,Tower,Steel/Concrete,Simplicity,Yes,1998,3,1,1,2
2075,guangzhou,海意名苑,113.2764702095552,23.10793681924761,海珠,108401800704,2300000.0,35615,High,64.58,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,1,1,1
2076,guangzhou,逢源轩,113.24631957325882,23.123809291326623,荔湾,108401677287,12000000.0,53121,High,225.9,Flat,Tower,Steel/Concrete,Rough,Yes,2008,4,2,1,3
2077,guangzhou,金建苑,113.33730893833443,23.166220153598967,天河,108402511290,4550000.0,41032,High,110.89,Flat,Tower,Steel/Concrete,Simplicity,Yes,1995,3,1,1,3
2078,guangzhou,中山一路,113.31306834741,23.133126253035833,越秀,108401725069,2550000.0,56667,Low,45,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,1
2079,guangzhou,富力碧涛湾,113.2265307113555,23.155286701639888,白云,108402582720,2550000.0,37380,Middle,68.22,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,2,1,1,1
2080,guangzhou,天河北苑,113.33327536693484,23.172881139800015,天河,108402125689,2500000.0,36765,Middle,68,Flat,Tower,Steel/Concrete,Simplicity,Yes,1998,2,2,1,1
2081,guangzhou,景泰新村,113.27455592051408,23.167657883167358,白云,108402447704,1720000.0,30272,Middle,56.82,Flat,Tower,Steel/Concrete,Hardcover,No,1992,3,1,1,1
2082,guangzhou,华荟明苑,113.30921982335221,23.054044244751605,番禺,108402435300,2830000.0,35869,Middle,78.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,2,2,1,1
2083,guangzhou,东圃公安宿舍,113.40954330131781,23.1233805483887,天河,108402439255,2650000.0,41779,Middle,63.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
2084,guangzhou,亚运城运动员村三区,113.48818294190741,22.951811636002628,番禺,108402463027,3800000.0,32748,Middle,116.04,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
2085,guangzhou,翰林苑(天河),113.36682007093847,23.173913058491287,天河,108402488319,4100000.0,53337,Middle,76.87,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,2,2,1,1
2086,guangzhou,富力环市西苑,113.24585227473267,23.147499172405958,荔湾,108402311000,5100000.0,51662,High,98.72,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,1
2087,guangzhou,富多来花园一区,113.2427503359772,23.174413316886135,白云,108402506182,2000000.0,27024,High,74.01,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
2088,guangzhou,白天鹅花园,113.34472256387527,23.192551161037382,白云,108402394979,1900000.0,42223,Middle,45,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,1,1,1,1
2089,guangzhou,金山谷尚层,113.35298535761443,22.982884743909224,番禺,108402230630,6160000.0,42924,Low,143.51,Flat,Tower,Steel/Concrete,Hardcover,Yes,2015,4,2,1,2
2090,guangzhou,怡富尚苑,113.23208655127176,23.21028321535695,白云,108402414436,1730000.0,23076,High,74.97,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,1
2091,guangzhou,绿佳花园,113.33881081531607,23.164847115175885,天河,108401827260,3500000.0,40323,Middle,86.8,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,3,1,1,1
2092,guangzhou,锦绣银湾,113.33306965497314,23.033855890362645,番禺,108402138147,2960000.0,27502,Low,107.63,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,2,1,2
2093,guangzhou,富力半岛花园,113.23355626891616,23.147904742649704,白云,108402255048,2680000.0,39418,High,67.99,Flat,Tower,Steel/Concrete,Simplicity,Yes,2002,2,1,1,1
2094,guangzhou,百合豪园,113.21571672996885,23.411953444899215,花都,108402380728,1330000.0,15834,Low,84,Flat,Tower,Steel/Concrete,Simplicity,No,2004,2,1,1,1
2095,guangzhou,金碧世纪花园,113.4358903324251,23.12051782286747,黄埔,108401909723,4080000.0,58672,Low,69.54,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,3,2,1,1
2096,guangzhou,岭南花园,113.24518986424982,23.15666806302802,白云,108402519957,2300000.0,31481,Middle,73.06,Flat,Plate,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
2097,guangzhou,汇美西苑,113.2407269926472,23.16461445311019,白云,108402040082,2600000.0,27933,Low,93.08,Flat,Tower,Steel/Concrete,Hardcover,No,1998,3,2,1,1
2098,guangzhou,盛大蓝庭,113.23831773727022,23.084983745265312,荔湾,108402511426,3100000.0,40990,High,75.63,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,1,1,1
2099,guangzhou,豪贤路,113.28108821851937,23.136572566455904,越秀,108402601513,4150000.0,46142,Middle,89.94,Flat,Tower,Steel/Concrete,Simplicity,No,1990,3,1,1,1
2100,guangzhou,芳和花园,113.23373485205148,23.082698426311246,荔湾,108402470146,2630000.0,39777,Middle,66.12,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,2,1,1,1
2101,guangzhou,恒大御府,113.33523061870721,23.182098852110247,白云,108402574377,4220000.0,58775,Low,71.8,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,2,1,1,1
2102,guangzhou,梅园大厦,113.32665054346207,23.18521388537083,白云,108402006819,2380000.0,28651,Middle,83.07,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,1,1,1
2103,guangzhou,东华东路,113.28901612396452,23.45230071914452,越秀,108400798657,3300000.0,48673,High,67.8,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,2,1,1,1
2104,guangzhou,景泰新村,113.27455592051408,23.167657883167358,白云,108402017081,1700000.0,29031,Low,58.56,Flat,Tower,Steel/Concrete,Simplicity,No,1992,2,1,1,1
2105,guangzhou,怡芳苑,113.23793622692027,23.100705301981566,荔湾,108402408924,2850000.0,36633,High,77.8,Flat,Tower,Steel/Concrete,Simplicity,Yes,1998,2,1,1,1
2106,guangzhou,汇龙居,113.28033301307738,23.23885656385203,海珠,108402429797,2580000.0,43878,Low,58.8,Flat,Tower,Steel/Concrete,Other,No,1999,3,1,1,1
2107,guangzhou,六运小区,113.33016884682128,23.134962269380217,天河,108402501585,4900000.0,76539,Middle,64.02,Flat,Tower,Steel/Concrete,Hardcover,No,1993,2,1,1,1
2108,guangzhou,珠江壹城,113.53190117589303,23.478413971769843,从化,108402602401,1600000.0,13519,Low,118.36,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2018,3,2,1,2
2109,guangzhou,南沙碧桂园,113.56431801690549,22.801756983727177,南沙,108401493059,2020000.0,18414,High,109.7,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,3,2,1,1
2110,guangzhou,银利花苑,113.32854848334291,23.173932161868343,天河,108402361804,2260000.0,33153,Low,68.17,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
2111,guangzhou,乐得花园,113.28154464754884,23.22897530255749,白云,108402303341,2818000.0,26833,Middle,105.02,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,2
2112,guangzhou,金兰苑,113.23133898142662,23.088370260362026,荔湾,108402247140,2630000.0,23806,Low,110.48,Flat,Tower,Steel/Concrete,Hardcover,Yes,2001,3,1,1,2
2113,guangzhou,丰逸尚居,113.4747323440193,23.10443254929212,黄埔,108402334948,3300000.0,51370,Middle,64.24,Flat,Tower,Steel/Concrete,Simplicity,Yes,2012,2,1,1,1
2114,guangzhou,意达大厦,113.29207350676671,23.12790446435684,越秀,108402355237,4880000.0,46708,High,104.48,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,1
2115,guangzhou,万科金色梦想,113.53583104241304,23.170067990905153,黄埔,108402413095,3800000.0,43379,Middle,87.6,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2014,3,2,1,1
2116,guangzhou,银建小区,113.24936428995333,23.136958729104325,荔湾,108402477329,2330000.0,35524,Middle,65.59,Flat,Tower,Steel/Concrete,Hardcover,No,1999,3,1,1,1
2117,guangzhou,万科金色梦想,113.53583104241304,23.170067990905153,黄埔,108402499694,3050000.0,39652,Low,76.92,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2015,3,2,1,1
2118,guangzhou,锦绣半岛东区,113.26785438175075,23.05089561997602,番禺,108402437417,2800000.0,35390,Middle,79.12,Flat,Tower,Steel/Concrete,Other,Yes,2009,2,1,1,1
2119,guangzhou,冠庭园,113.32307924007777,23.16874424781866,天河,108402488257,1650000.0,32027,Middle,51.52,Flat,Tower,Steel/Concrete,Hardcover,No,2001,1,1,1,1
2120,guangzhou,盈翠华庭,113.27898492599901,23.17566407918497,白云,108401912180,2610000.0,37308,Middle,69.96,Flat,Tower,Steel/Concrete,Hardcover,No,2001,2,2,1,2
2121,guangzhou,江南世家,113.34703336496838,23.23940937524223,白云,108402153246,4650000.0,33315,Middle,139.58,Flat,Plate,Steel/Concrete,Simplicity,Yes,2005,4,2,1,2
2122,guangzhou,嘉裕君玥公馆,113.32573103794235,23.126225763640125,天河,108402050887,26500000.0,144880,Middle,182.91,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,4,2,1,3
2123,guangzhou,翠屏富通雅苑,113.43134598451273,23.12224819506749,天河,108401985956,5500000.0,65477,Low,84,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,3,2,1,1
2124,guangzhou,祈福辉煌台,113.19941526971522,23.383155567723847,花都,108402263160,1730000.0,15756,High,109.8,Flat,Tower,Steel/Concrete,Hardcover,Yes,2015,3,2,1,2
2125,guangzhou,芳华花园洛湖居,113.30930327593404,23.05153526055621,番禺,108401862474,2900000.0,24027,High,120.7,Flat,Tower,Steel/Concrete,Simplicity,No,1999,4,1,1,2
2126,guangzhou,朗晴居一期,113.27982520097277,23.113605498242823,海珠,108402206566,4680000.0,62710,Low,74.63,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,2,1,1,1
2127,guangzhou,香缤豪庭,113.35763516659362,22.926908308431912,番禺,108402191537,3200000.0,38407,High,83.32,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,4,2,1,2
2128,guangzhou,华南新城,113.35707246802238,23.026830049359212,番禺,108402295874,3940000.0,32834,Middle,120,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,3,2,1,2
2129,guangzhou,宝夏花园,113.51997837559203,23.0864592578258,黄埔,108402198380,2630000.0,32781,Middle,80.23,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,1
2130,guangzhou,映月翠庭,113.3681583664868,22.963515851655195,番禺,108402365010,3050000.0,28291,Low,107.81,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,3,1,1,2
2131,guangzhou,云鹤园,113.31254023000763,23.1422596282546,越秀,108402486947,4450000.0,54629,Middle,81.46,Flat,Tower,Steel/Concrete,Hardcover,No,1982,2,1,1,1
2132,guangzhou,星汇金沙花园,113.20047913293034,23.16176208761407,白云,108402461652,3850000.0,40117,Middle,95.97,Flat,Tower,Steel/Concrete,Hardcover,Yes,2014,3,2,1,2
2133,guangzhou,海洋研究所宿舍,113.27311396050993,23.116876032319702,海珠,108402458344,4300000.0,43914,Low,97.92,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,1,1,1
2134,guangzhou,岭南新世界,113.3005949226621,23.23844728767068,白云,108402484684,5060000.0,53180,Low,95.15,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,2,1,2
2135,guangzhou,远洋天骄,113.34264208831485,23.180950057631847,天河,108402024571,4300000.0,60174,Middle,71.46,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2017,2,2,1,1
2136,guangzhou,机场路,113.31292782098758,23.3967105340668,白云,108402353359,4200000.0,39815,Middle,105.49,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
2137,guangzhou,万科金色梦想,113.53583104241304,23.170067990905153,黄埔,108402279948,3500000.0,40393,Low,86.65,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2015,3,2,1,1
2138,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402088082,1680000.0,18609,Middle,90.28,Flat,Tower,Steel/Concrete,Other,Yes,2011,3,1,1,1
2139,guangzhou,富力桃园,113.23964210908316,23.15482898595702,白云,108401945619,3800000.0,39176,High,97,Flat,Tower,Steel/Concrete,Other,Yes,2007,3,2,1,1
2140,guangzhou,锦绣半山御景,113.79553871102816,23.264728043945265,增城,108402482776,1350000.0,14069,Middle,95.96,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,1
2141,guangzhou,锦绣御景苑一二期,113.82636702900105,23.308072861796926,增城,108402497737,1550000.0,13911,Low,111.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
2142,guangzhou,恒骏花园,113.33157936613257,23.188322118289232,白云,108402501758,5480000.0,51870,Middle,105.65,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,3,2,1,2
2143,guangzhou,百荣园,113.26547674672773,23.18977081921582,白云,108402227299,2100000.0,29699,Middle,70.71,Flat,Tower,Steel/Concrete,Hardcover,No,2000,2,1,1,1
2144,guangzhou,元邦明月园,113.33691718730165,23.097348271568297,海珠,108402153642,9500000.0,67086,Middle,141.61,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
2145,guangzhou,儒苑小区,113.29292096818455,23.21633701594771,白云,108402167558,1780000.0,27444,Middle,64.86,Flat,Tower,Steel/Concrete,Other,Yes,1995,2,1,1,1
2146,guangzhou,素社新村,113.28661459401494,23.109940499780542,海珠,108402452420,1680000.0,36522,Middle,46,Flat,Tower,Steel/Concrete,Hardcover,No,1987,2,1,1,1
2147,guangzhou,乐意居花园,113.36259390283762,23.1744930524011,天河,108402497067,2800000.0,39892,Middle,70.19,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,2,1,1,1
2148,guangzhou,金道花园,113.24158262864516,23.07800074901985,荔湾,108402034365,2400000.0,32769,Middle,73.24,Flat,Tower,Steel/Concrete,Other,No,2000,3,1,1,1
2149,guangzhou,百事佳新村A区,113.27461017816687,23.173004980434868,白云,108402475440,2370000.0,31920,Middle,74.25,Flat,Tower,Steel/Concrete,Other,No,2006,3,2,1,1
2150,guangzhou,丽园雅庭,113.33268320394286,23.103420283448543,海珠,108402463672,5600000.0,71184,Middle,78.67,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
2151,guangzhou,丽江花园如英居,113.30613800664014,23.04177595975049,番禺,108402411144,4100000.0,43655,Middle,93.92,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
2152,guangzhou,华江花园,113.36135513953978,23.131279914556348,天河,108402391464,4000000.0,56859,Middle,70.35,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,2,2,1,1
2153,guangzhou,祈福新村山泉居,113.32308166550264,22.966871597145328,番禺,108402205845,3690000.0,22513,High,163.91,Duplex,Plate,Steel/Concrete,Hardcover,No,2004,5,2,1,3
2154,guangzhou,富城花园,113.61383674880447,23.124810517015725,增城,108402164122,1700000.0,12552,High,135.44,Flat,Tower,Steel/Concrete,Other,Yes,2008,3,1,1,2
2155,guangzhou,东兴南小区,113.31722372544347,23.12802419269441,越秀,108402511374,4180000.0,60466,Low,69.13,Flat,Tower,Steel/Concrete,Simplicity,Unknown,NaN,2,2,1,1
2156,guangzhou,华南碧桂园碧翠苑,113.36376403559454,23.00217373318931,番禺,108402489376,4570000.0,28124,High,162.5,Duplex,Tower,Steel/Concrete,Hardcover,No,2001,3,2,1,3
2157,guangzhou,保利中心108公馆,113.32403413883455,23.121666809144084,天河,108402206732,13000000.0,131526,Low,98.84,Flat,Tower,Steel/Concrete,Simplicity,Yes,2009,3,2,1,1
2158,guangzhou,锦绣银湾,113.33306965497314,23.033855890362645,番禺,108402223322,3880000.0,31581,Low,122.86,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,3,2,1,2
2159,guangzhou,康乃馨苑,113.23868900693738,23.087089585015484,荔湾,108402100922,2580000.0,39626,Middle,65.11,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
2160,guangzhou,乐意居花园,113.36259390283762,23.1744930524011,天河,108402479656,2250000.0,37507,Middle,59.99,Flat,Tower,Steel/Concrete,Simplicity,No,1999,2,1,1,1
2161,guangzhou,水荫路,113.31651514205743,23.15253531645147,越秀,108402503271,5860000.0,51997,Middle,112.7,Flat,Tower,Steel/Concrete,Other,No,1998,4,2,1,2
2162,guangzhou,白云畔山花园,113.32433300507763,23.188004039774313,白云,108402209660,2430000.0,30517,Middle,79.63,Flat,Tower,Steel/Concrete,Hardcover,No,2003,3,2,1,1
2163,guangzhou,新世界逸彩庭园,113.21325447456682,23.117144674705777,荔湾,108402467351,4120000.0,39631,Middle,103.96,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,3,1,1,1
2164,guangzhou,龙景大厦,113.33502634403432,23.086012026238386,海珠,108402435776,3250000.0,40459,Middle,80.33,Flat,Tower,Steel/Concrete,Simplicity,Yes,2002,3,1,1,1
2165,guangzhou,山水大厦小区,113.82576184057918,23.281841585373307,增城,108401862091,980000.0,10584,Middle,92.6,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,1
2166,guangzhou,恒宝华庭,113.24792538418792,23.123496874128993,荔湾,108402380242,6680000.0,56606,High,118.01,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2000,3,2,1,2
2167,guangzhou,华乐苑,113.32053209480506,23.10237186008604,海珠,108402471698,4060000.0,49988,High,81.22,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,3,2,1,1
2168,guangzhou,锦绣银湾,113.33306965497314,23.033855890362645,番禺,108402011573,4830000.0,35957,High,134.33,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,3,2,1,2
2169,guangzhou,棠德花园,113.39067762798679,23.14001658577588,天河,108402355187,1980000.0,37254,Middle,53.15,Flat,Plate & Tower,Steel/Concrete,Simplicity,No,2000,2,1,1,1
2170,guangzhou,怡富尚苑,113.23208655127176,23.21028321535695,白云,108402100627,1550000.0,20366,Middle,76.11,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,1,1,1
2171,guangzhou,荔福路,113.26999163021938,23.097112665430373,海珠,108401959328,2090000.0,28451,Middle,73.46,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,3,1,1,1
2172,guangzhou,乐意居花园,113.36259390283762,23.1744930524011,天河,108402433603,2400000.0,42106,Low,57,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,2,1,1
2173,guangzhou,美林海岸花园,113.37910853098872,23.12012770702578,天河,108402057986,8850000.0,99472,Middle,88.97,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,3,1,1,1
2174,guangzhou,映月翠庭,113.3681583664868,22.963515851655195,番禺,108402214690,3080000.0,28678,Low,107.4,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,1,1,2
2175,guangzhou,瀚林水岸,113.29885777946748,23.10530378480911,海珠,108402474741,9280000.0,69332,High,133.85,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,4,2,1,2
2176,guangzhou,莲港城,113.51282975017655,22.974669455605145,番禺,108402450173,950000.0,9822,High,96.73,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,1,1,2
2177,guangzhou,东方白云花园,113.26838626844302,23.195961420123773,番禺,108402483399,2680000.0,26096,Middle,102.7,Flat,Tower,Steel/Concrete,Simplicity,Yes,2002,3,2,1,2
2178,guangzhou,五羊小区,113.37685998246742,23.128133036543865,越秀,108402501811,4980000.0,70679,High,70.46,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,2,1,1
2179,guangzhou,汇侨新城北区,113.26367582384192,23.20632668904832,白云,108402345564,1960000.0,22383,High,87.57,Flat,Tower,Steel/Concrete,Hardcover,No,2000,3,2,1,1
2180,guangzhou,顺德碧桂园芷兰湾,113.29275109861267,22.927600467562925,番禺,108402230073,1600000.0,16223,Middle,98.63,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,1
2181,guangzhou,东风东路,113.32341502667728,23.134626282940573,越秀,108402454766,3750000.0,44873,Low,83.57,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,1,1,1
2182,guangzhou,万和苑,113.21980222342687,23.112479044461015,荔湾,108401706237,2800000.0,30040,Middle,93.21,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,3,2,1,1
2183,guangzhou,侨基花园,113.36504987010109,22.960993101476433,番禺,108402136724,1680000.0,20077,High,83.68,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,3,2,1,0
2184,guangzhou,景富明珠,113.27771562031383,23.17544979177592,白云,108402485379,3590000.0,41793,Middle,85.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,2,2,1,1
2185,guangzhou,尚东尚筑,113.41386262370001,22.943491017717356,番禺,108402350918,3820000.0,41036,Middle,93.09,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,2,1,1
2186,guangzhou,晓翠苑,113.23076056250893,23.394686291328544,白云,108402233140,2150000.0,25345,High,84.83,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,3,2,1,1
2187,guangzhou,广园云苑新村,113.27452816287382,23.171937505241406,白云,108402072923,1580000.0,33718,Middle,46.86,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,1,1,1
