City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,FloorType,Lng,Lat,ID
beijing,花家地北里,朝阳,3450000.0,79862,Low,43.2,1994,1,1,1,1,Tower,Mixed,Hardcover,Yes,Flat,116.47344709843675,39.99292411812027,101112818889
beijing,福润四季A区,朝阳,3890000.0,51050,Middle,76.2,2015,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.58441495774542,39.96398007454317,101112714597
beijing,亮马水晶,朝阳,5100000.0,73329,Middle,69.55,2003,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.49728848599376,39.96646974394011,101112788969
beijing,富力阳光美园,朝阳,4660000.0,51957,Top ,89.69,2010,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.61305697977832,39.933898088559005,101112755072
beijing,凯盛家园,海淀,4000000.0,65953,High,60.65,2013,1,1,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.17806403488203,40.055980084788814,101112819208
beijing,怡秀园小区,海淀,9500000.0,133841,High,70.98,1995,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.31111520803415,39.9699812687492,101112842714
beijing,国美第一城3号院,朝阳,6790000.0,67322,High,100.86,2007,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.52147051100017,39.93969283176998,101112774159
beijing,丽都壹号,朝阳,8250000.0,93189,Low,88.53,2013,2,1,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.51295933578479,39.98502764373342,101112717994
beijing,北街家园一区,昌平,6080000.0,44158,Middle,137.69,2008,4,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.28357280177603,39.638007264367545,101112770003
beijing,金隅糖,房山,4000000.0,44778,High,89.33,2017,3,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.19278645371561,39.7447290901783,101112757480
beijing,考拉社区,西城,4450000.0,129625,High,34.33,2006,1,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.35311206859222,39.88238001349813,101112818978
beijing,石景山路23号院,石景山,4400000.0,59856,First Floor ,73.51,1995,2,1,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.21934593408471,39.915137211167284,101112708856
beijing,海户西里34号院,丰台,4480000.0,53911,Low,83.1,1998,3,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.39558089886525,39.85660494794929,101112723159
beijing,燕莎后,朝阳,8800000.0,79819,Middle,110.25,2005,2,1,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.50655828021233,39.96501834076332,101112760919
beijing,双合家园,朝阳,4150000.0,46426,High,89.39,2013,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.40870604067155,40.0897760414017,101112779876
beijing,三义西里,西城,8500000.0,101384,First Floor ,83.84,2003,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.3347829531361,39.89447546049565,101112805985
beijing,枣园东里,大兴,3800000.0,42115,Middle,90.23,2001,2,2,1,1,Plate,Mixed,Simplicity,No,Flat,116.34166702758125,39.759566096222045,101112773583
beijing,水清木华园,海淀,19500000.0,131261,Middle,148.56,1999,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.33388617474549,39.99619424324399,101112783379
beijing,民安小区民安街,东城,9200000.0,124645,High,73.81,2002,2,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,116.43699350151964,39.94904781376192,101112821652
beijing,嘉园二里,丰台,3450000.0,56071,Middle,61.53,1996,2,1,1,1,Plate & Tower,Mixed,Simplicity,No,Flat,116.37729023088494,39.853404950195234,101112820078
beijing,松榆西里,朝阳,2670000.0,69315,First Floor ,38.52,1987,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,116.47203298590294,39.88113008384472,101112702894
beijing,朝阳无限,朝阳,6300000.0,63038,Low,99.94,2003,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.51845103668948,39.924010096236984,101112742103
beijing,芍药居北里,朝阳,5780000.0,83890,Middle,68.9,1997,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.44254296346864,39.99194888164441,101112723384
beijing,清和园,大兴,2630000.0,34002,Top ,77.35,1997,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.3826487130825,39.91686893762386,101112721882
beijing,领秀慧谷A区,昌平,3980000.0,62707,High,63.47,2011,1,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.31172857103635,40.103995047778334,101112737486
beijing,芳群公寓,丰台,6220000.0,48682,High,127.77,2000,2,1,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.43134235138692,39.86512383314395,101112764420
beijing,保利嘉园一号院,朝阳,4790000.0,53640,Middle,89.3,2009,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.6147340263349,39.93687805700518,101112728421
beijing,青年湖东里,东城,5660000.0,121408,Middle,46.62,1988,1,1,1,1,Tower,Steel/Concrete,Rough,Yes,Flat,116.413109624112,39.9626012711467,101112797625
beijing,北沙滩4号院,朝阳,4700000.0,63343,Middle,74.2,1992,3,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.37519933497991,40.011446385107234,101112726574
beijing,东风家园,朝阳,5880000.0,55985,High,105.03,2000,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.50155426936901,39.96391931266559,101112708260
beijing,南太平庄北巷,朝阳,4800000.0,52425,Middle,91.56,2004,2,1,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,116.4133836971231,39.910924547299565,101112780969
beijing,北苑家园茉藜园,朝阳,5350000.0,47603,Low,112.39,2003,2,2,1,2,Tower,Steel/Concrete,Other,Yes,Flat,116.4305310018503,40.04557204907456,101112756063
beijing,万科蓝蓝沁家园,丰台,7500000.0,79332,High,94.54,2014,3,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.30408003860221,39.82189309743244,101112719036
beijing,太平桥东里,丰台,3850000.0,65925,Middle,58.4,1989,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.32952606929169,39.89110991710682,101112845106
beijing,杨庄北区,石景山,3490000.0,59344,High,58.81,2000,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.20139895779252,39.933243101748964,101112796174
beijing,老山西里,石景山,2550000.0,50747,High,50.25,1982,2,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,116.2250352622016,39.91516052342874,101112753232
beijing,DBC加州小镇C区,通州,3280000.0,50516,High,64.93,2010,1,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.68976634151409,39.87055701657621,101112806763
beijing,天通苑中苑,昌平,4350000.0,46455,Low,93.64,2008,2,1,1,2,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.43371495589989,40.07866407586977,101112783550
beijing,青塔东里,丰台,5460000.0,57149,Middle,95.54,1998,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.27695399694795,39.89996006182523,101112743381
beijing,龙博苑三区,昌平,3980000.0,67561,First Floor ,58.91,2005,1,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.351528984792,40.07222832620872,101112795227
beijing,清逸园,大兴,3450000.0,37917,Middle,90.99,1998,3,1,1,1,Plate,Mixed,Rough,No,Flat,116.32304398656224,39.65215403026741,101112749443
beijing,北京方向,丰台,5420000.0,64833,Middle,83.6,2015,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.3069374585989,39.819330933771774,101112801555
beijing,金鱼池东区,东城,6800000.0,110732,First Floor ,61.41,2003,2,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,116.41730300406313,39.8960114757828,101112767145
beijing,万年花城二期,丰台,12100000.0,76875,High,157.4,2005,4,2,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.32548297585238,39.852767051320996,101112770320
beijing,西潞园一里,房山,2040000.0,32351,Middle,63.06,1993,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.13708297819463,39.739036058782574,101112844256
beijing,鹿海园三里,大兴,3850000.0,48983,High,78.6,2005,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.50633370383484,39.7655405534936,101112741352
beijing,光华欣居,朝阳,4350000.0,70377,Middle,61.81,1994,2,1,1,1,Plate,Mixed,Hardcover,Yes,Flat,116.47920748251948,39.918851161679946,101112698930
beijing,左安浦园,东城,10500000.0,82671,High,127.01,2004,3,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.4445752898544,39.87960819773751,101112731926
beijing,蒲安北里,丰台,3300000.0,67458,High,48.92,1992,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.42688612724356,39.87253830695766,101112816243
beijing,葡东小区,门头沟,2700000.0,36237,High,74.51,2000,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.1253086183837,39.930621777286404,101112754208
beijing,格调,西城,12500000.0,130644,Middle,95.68,2005,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.56087108897331,39.76669291268304,101112769728
beijing,荣丰2008,西城,5500000.0,158228,Middle,34.76,2007,1,1,1,2,Tower,Steel/Concrete,Simplicity,Yes,Duplex,116.34332601819709,39.90028007088735,101112810973
beijing,东亚逸品阁,通州,4580000.0,50126,Middle,91.37,2013,2,2,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.69569416974386,39.93954401896632,101112853029
beijing,二七剧场路,西城,7150000.0,164368,High,43.5,1987,1,1,1,1,Tower,Mixed,Simplicity,Yes,Flat,116.35291776511042,39.91630668822297,101112792304
beijing,小街之春,通州,2810000.0,36151,First Floor ,77.73,2003,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.1957520296957,39.920799088711846,101112776755
beijing,郁花园一里,大兴,6000000.0,40285,High,148.94,1998,3,1,1,2,Plate,Mixed,Simplicity,No,Flat,116.34483400365667,39.78059608904561,101112797358
beijing,崇文门东大街,东城,4620000.0,114926,High,40.2,1980,1,1,1,1,Plate,Mixed,Simplicity,Yes,Flat,116.43398381873901,39.906754170683485,101112827154
beijing,驼房营南里,朝阳,5050000.0,62392,Middle,80.94,1999,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.51149033678432,39.96566203018846,101112793155
beijing,烟厂宿舍,朝阳,2500000.0,60329,High,41.44,1994,1,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.58737074219547,39.92292949429596,101112784441
beijing,当代名筑,通州,3450000.0,54076,Middle,63.8,2005,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.67170528042212,39.89572161592721,101112800136
beijing,彩虹新城,大兴,4350000.0,47971,Middle,90.68,2007,2,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.34198098535698,39.754378121596766,101112779315
beijing,柳芳北街9号院,朝阳,4550000.0,81091,Low,56.11,1993,2,1,1,1,Plate,Mixed,Other,No,Flat,116.43927097547909,39.96632831696377,101112788469
beijing,广和里七巷,朝阳,2680000.0,62911,Middle,42.6,1986,1,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.4543756763072,39.8947046890036,101112823302
beijing,潘家园东里,朝阳,5200000.0,60898,Low,85.39,1994,3,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.46145400123415,39.8844760510656,101112801878
beijing,金隅景和园,朝阳,5460000.0,61081,Middle,89.39,2011,3,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.55655401235346,39.95683710494818,101112814242
beijing,天堂河东区,大兴,2400000.0,29499,Middle,81.36,2007,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.3373457289255,39.67815386234997,101112802628
beijing,金隅通和园,通州,3190000.0,38513,Middle,82.83,2012,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.71026890715162,39.88240382145911,101112801101
beijing,芍药居北里,朝阳,8080000.0,91892,Middle,87.93,1998,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.44254296346864,39.99194888164441,101112797423
beijing,华严北里小区,朝阳,9450000.0,90164,Middle,104.81,1991,3,1,1,2,Plate,Mixed,Simplicity,No,Flat,116.39170300380923,39.99039893570479,101112832112
beijing,金汉绿港三区,顺义,3990000.0,41948,Middle,95.12,2009,3,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.6662403490216,40.14219885877206,101112831715
beijing,彩虹城四区,丰台,4260000.0,65873,Low,64.67,2005,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.41939919997067,39.84534329140333,101112795133
beijing,宋家庄家园二区,丰台,4500000.0,65105,High,69.12,2010,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.43349064901403,39.85481858149026,101112810946
beijing,秀蝶双座,丰台,5290000.0,57338,Low,92.26,2007,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.2544736320691,39.89892010846043,101112800730
beijing,安华西里社区,朝阳,7300000.0,97308,Middle,75.02,1987,3,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.40396406554547,39.97322077633398,101112801656
beijing,华昱家园,大兴,5500000.0,44979,Middle,122.28,2002,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.3351889872266,39.73390409442645,101112794587
beijing,京贸国际城,通州,5350000.0,57863,Low,92.46,2015,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.69099001327976,39.92485710792502,101112794866
beijing,荟康苑,朝阳,3450000.0,52552,First Floor ,65.65,1996,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.59112044905523,39.924145386416775,101112811458
beijing,天通西苑二区,昌平,4100000.0,43378,Low,94.52,2003,2,2,1,1,Tower,Mixed,Simplicity,Yes,Flat,116.41863515520221,40.0772758428414,101112809116
beijing,马赛公馆,大兴,3850000.0,46369,Low,83.03,2012,2,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.32091536182581,39.750960165225,101112808422
beijing,茂华景公阁,石景山,7800000.0,70826,Middle,110.13,2008,2,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.20927440219849,39.92381186382019,101112795698
beijing,康盛园,大兴,4100000.0,43729,Middle,93.76,1998,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.32151318414269,39.767571623762336,101112800911
beijing,龙华园,昌平,4690000.0,47721,Middle,98.28,2002,3,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.33118101753273,40.0809530687648,101112862128
beijing,石佛营西里小区,朝阳,4490000.0,69993,Low,64.15,1994,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,116.50515225242812,39.939379646824015,101112801529
beijing,南十里居10号院,朝阳,6360000.0,68676,Middle,92.61,1999,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.50700698381458,39.96319382961531,101112811319
beijing,慧忠里,朝阳,7590000.0,98932,High,76.72,1993,3,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.40793718098554,40.01368197927035,101112832064
beijing,龙泽苑东区,昌平,6800000.0,50263,Middle,135.29,2003,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,116.33419402404375,40.07899504267787,101112794372
beijing,金丰园,丰台,5150000.0,54805,High,93.97,2001,2,2,1,1,Plate,Mixed,Hardcover,No,Flat,116.32240502185299,39.856384086606965,101112798093
beijing,北苑家园茉藜园,朝阳,5800000.0,56399,Middle,102.84,2005,2,1,1,2,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.4305310018503,40.04557204907456,101112818285
beijing,运河园,通州,4760000.0,55614,Low,85.59,2001,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.69297868201777,39.91774834224963,101112842885
beijing,公园1872,朝阳,12990000.0,103796,High,125.15,2010,2,1,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.50400727222511,39.93189272044746,101112829558
beijing,三义庙北,海淀,7800000.0,111909,Low,69.7,1993,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.32552375892254,39.97705595306707,101112807179
beijing,北重西厂,石景山,3600000.0,51488,Middle,69.92,2000,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.23355326453887,39.89900687563688,101112817683
beijing,十里堡北里,朝阳,4980000.0,62824,High,79.27,1992,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.51182001490648,39.92839810552587,101112793249
beijing,欧陆经典,朝阳,11800000.0,82432,Middle,143.15,2001,3,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.42474591436604,40.00238112473568,101112804177
beijing,国兴家园,海淀,15000000.0,104844,High,143.07,2000,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.33439659193624,39.93908831230159,101112806378
beijing,宣颐家园,大兴,6190000.0,48806,Middle,126.83,2001,3,2,1,2,Plate,Mixed,Simplicity,Yes,Flat,116.45906882044405,39.81721176110026,101112836575
beijing,金鱼池东区,东城,7000000.0,96194,Middle,72.77,2002,2,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,116.41730300406313,39.8960114757828,101112841699
beijing,洋桥北里,丰台,4090000.0,61137,Low,66.9,1990,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.38784999181583,39.86879005255794,101112852768
beijing,安慧里四区,朝阳,6900000.0,85630,High,80.58,1989,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.41929418805655,39.99693547177334,101112791204
beijing,烟树园,海淀,7900000.0,105306,First Floor ,75.02,2003,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.28605787413882,39.96883670112172,101112804176
beijing,荟康苑,朝阳,3430000.0,50117,First Floor ,68.44,1996,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,116.59112044905523,39.924145386416775,101112797437
beijing,玉海园二里,海淀,5790000.0,71482,High,81,1997,2,1,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.26066493330497,39.92606438911374,101112804197
beijing,观林园,海淀,12800000.0,91968,Low,139.18,2011,3,1,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,116.37848749246864,40.04711803974313,101112791277
beijing,鹏润家园,丰台,7100000.0,69882,High,101.6,2001,2,1,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.35350588572781,39.875702866576596,101112812705
beijing,水仙园,通州,5990000.0,45659,High,131.19,2000,3,2,1,2,Plate,Mixed,Hardcover,No,Flat,116.70042096350682,39.92028909567151,101112800518
beijing,海户西里,丰台,3660000.0,56877,First Floor ,64.35,1988,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,116.39676520418857,39.85736004780381,101112813590
beijing,安慧里一区,朝阳,6080000.0,92938,Middle,65.42,1990,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,116.42058011239409,39.99932920867382,101112827405
beijing,首座御园一期,大兴,3250000.0,42495,Middle,76.48,2013,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.37346102398756,39.75042906719188,101112835179
beijing,南沙滩小区,朝阳,4060000.0,73886,Middle,54.95,1984,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.3840439612006,40.00649505910196,101112828944
beijing,田村29号院,海淀,4680000.0,83468,Middle,56.07,1982,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.38943666883812,39.975816265765076,101112822606
beijing,国美第一城3号院,朝阳,7100000.0,71914,Middle,98.73,2007,2,1,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.52147051100017,39.93969283176998,101112837420
beijing,金地格林小镇,亦庄开发区,10800000.0,67307,First Floor ,160.46,2003,3,1,1,2,Plate,Mixed,Simplicity,No,Flat,116.50235196466186,39.79911606499281,101112816302
beijing,郁花园一里,大兴,4200000.0,46409,Middle,90.5,1996,3,2,1,1,Plate,Mixed,Other,No,Flat,116.34483400365667,39.78059608904561,101112829099
beijing,疃里庄园,通州,3580000.0,34154,First Floor ,104.82,1993,3,2,1,1,Plate,Mixed,Hardcover,No,Flat,116.70225701013867,39.9519830761006,101112801940
beijing,天通西苑三区,昌平,4560000.0,36930,Middle,123.48,2003,2,2,1,2,Plate,Mixed,Hardcover,Yes,Flat,116.41581621861357,40.08336605392773,101112832999
beijing,百万庄大街21号院,西城,14000000.0,148180,Middle,94.48,2012,3,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.35314395843783,39.93437485357191,101112836835
beijing,海户西里,丰台,4500000.0,55419,Low,81.2,1993,3,1,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,116.39676520418857,39.85736004780381,101112856720
beijing,王致和腐乳厂宿舍,海淀,4900000.0,82078,Middle,59.7,1994,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.25327699929926,39.93435804859573,101112851323
beijing,玉海园一里,海淀,6580000.0,93083,High,70.69,1998,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.2616410320721,39.92706789284842,101112799112
beijing,农光里,朝阳,5500000.0,65391,Middle,84.11,1996,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.47097262607896,39.888028772341514,101112804148
beijing,梵谷水郡,朝阳,5690000.0,61801,Middle,92.07,2005,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.51334839190116,39.96659409713264,101112856297
beijing,丽港美度,朝阳,8650000.0,85568,Low,101.09,2006,2,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,116.46704721066148,39.99481436752819,101112817965
beijing,南海家园六里,大兴,4600000.0,46381,Middle,99.18,2013,3,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,116.50126483533369,39.76620699966685,101112826972
beijing,重兴园,石景山,5750000.0,58614,Middle,98.1,2003,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.23303063039317,39.89772950492702,101112814466
beijing,天天家园,东城,8500000.0,67941,Middle,125.11,2002,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,116.42449537695933,40.09320679799463,101112840636
beijing,韩庄子四里,丰台,2680000.0,50282,High,53.3,1992,2,1,1,1,Plate,Mixed,Simplicity,No,Flat,116.29930177193353,39.8443417665784,101112802168
beijing,双兴北区,顺义,3700000.0,39581,High,93.48,2005,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,116.66092121260537,40.14752761731012,101112850840
